"","REPLICATEID","X","SITE","SITEVISITID","fdis","fmpd","fnnd","feve","fric","fdiv","fori","fspe","fide_PC1","fide_PC2","fide_PC3","fide_PC4","nb_sp","nb_fe","fred","fored","fvuln","TotFish","DIVER","LATITUDE","LONGITUDE","DEPTH","Revised_DEPTH_BIN","OBS_YEAR","SlopeMEAN_400m","Slope_cat","HARD_CORAL","SlopeMEAN_400m_c","DEPTH_c","HARD_CORAL_c","SECTOR","PISCIVORE","PLANKTIVORE","PRIMARY","SECONDARY","NA","Cor","H","MI","Om","Par","Pisc","Pk","SI","TotFish1"
"51","1845952460",47,"JAR-00116","2494",0.705261773,0.669867646,0.686230129,0.535851,0.397570777,0.869455446,0.328924124,0.56938474,-0.071585953,0.100537685,-0.015226584,0.044127381,41,37,1.108108108,0.087013843,0.891891892,434.0829401,"KCL",-0.37688,-159.975,11,"Mid","2010",1.641110259,"Low",15,-1.42049652908885,-0.0070728827583544,0.213848889372289,"EAST",117.774702903,118.938528607,151.707033973,45.662674587,0,2.329515751,151.707033973,36.101239278,0,0,117.774702903,118.938528607,7.231919558,434.0829401
"52","1845952461",46,"JAR-00116","2494",0.705261773,0.669867646,0.686230129,0.535851,0.397570777,0.869455446,0.328924124,0.56938474,-0.071585953,0.100537685,-0.015226584,0.044127381,41,37,1.108108108,0.087013843,0.891891892,434.0829401,"KCL",-0.37688,-159.975,11,"Mid","2010",1.641110259,"Low",15,-1.42049652908885,-0.0070728827583544,0.213848889372289,"EAST",117.774702903,118.938528607,151.707033973,45.662674587,0,2.329515751,151.707033973,36.101239278,0,0,117.774702903,118.938528607,7.231919558,434.0829401
"53","1845952462",20,"JAR-00108","2502",0.695046602,0.877276685,1.125892429,0.53988,0.258101573,0.950648378,0.521860093,0.789979587,-0.321413209,-0.172566426,-0.005440327,-0.093470811,36,33,1.090909091,0.075757576,0.909090909,172.7198109,"BJZ",-0.363692,-159.9866,21,"Deep","2010",23.43750336,"Mid",12.5,0.313315605173077,1.57954676303465,0.0119210416146099,"NORTH",142.118011961,10.237941132,11.661281821,8.702576026,0,0,11.661281821,7.13272883,0,0,142.118011961,10.237941132,1.569847196,172.7198109
"54","1845952463",19,"JAR-00107","2506",0.674334878,0.652569867,0.516622141,0.478386,0.283776797,0.899479757,0.319175455,0.540381516,-0.054296175,-0.055493261,0.031551358,0.042018596,30,30,1,0,1,83.14545794,"KSM",-0.36227,-159.99339,23,"Deep","2010",21.08630778,"Mid",17.5,0.126287806227756,1.89687069219325,0.415776737129967,"NORTH",44.911514343,10.821821417,6.900829045,20.511293134,0,1.030305672,6.900829045,19.480987462,0,0,44.911514343,10.821821417,0,83.14545794
"55","1845952464",36,"JAR-00114","2501",0.747085803,0.737427251,0.479175077,0.492546,0.383396794,0.906265302,0.340214757,0.64741392,-0.155594554,0.131958345,0.015668113,0.033116363,44,38,1.157894737,0.122009569,0.894736842,471.8296766,"BJZ",-0.38211,-159.9788,10,"Mid","2010",18.66788367,"Mid",17.5,-0.0660877417943267,-0.165734847337655,0.415776737129967,"EAST",175.949918352,172.270087568,98.839369196,24.770301505,0,1.687275319,98.839369196,22.2774092,0,0,175.949918352,172.270087568,0.805616986,471.8296766
"56","1845952465",48,"JAR-00117","2503",0.66052054,0.797205127,0.873537665,0.438481,0.361351239,0.979162394,0.40733478,0.720968223,-0.237100952,0.113078466,0.127478554,0.11192826,31,29,1.068965517,0.060066741,0.931034483,480.5649913,"KSM",-0.3703,-159.9787,8,"Shallow","2010",5.684967542,"Low",22.5,-1.0988245536386,-0.483058776496255,0.819632432645325,"EAST",288.771766381,157.246180744,22.926638462,11.620405671,0,1.274324657,22.926638462,9.818959842,0,0,288.771766381,157.246180744,0.527121172,480.5649913
"57","1845952466",51,"JAR-00117","2503",0.66052054,0.797205127,0.873537665,0.438481,0.361351239,0.979162394,0.40733478,0.720968223,-0.237100952,0.113078466,0.127478554,0.11192826,31,29,1.068965517,0.060066741,0.931034483,480.5649913,"KSM",-0.3703,-159.9787,8,"Shallow","2010",5.684967542,"Low",22.5,-1.0988245536386,-0.483058776496255,0.819632432645325,"EAST",288.771766381,157.246180744,22.926638462,11.620405671,0,1.274324657,22.926638462,9.818959842,0,0,288.771766381,157.246180744,0.527121172,480.5649913
"58","1845952467",38,"JAR-00114","2501",0.747085803,0.737427251,0.479175077,0.492546,0.383396794,0.906265302,0.340214757,0.64741392,-0.155594554,0.131958345,0.015668113,0.033116363,44,38,1.157894737,0.122009569,0.894736842,471.8296766,"BJZ",-0.38211,-159.9788,10,"Mid","2010",18.66788367,"Mid",17.5,-0.0660877417943267,-0.165734847337655,0.415776737129967,"EAST",175.949918352,172.270087568,98.839369196,24.770301505,0,1.687275319,98.839369196,22.2774092,0,0,175.949918352,172.270087568,0.805616986,471.8296766
"59","1845952468",54,"JAR-00118","2505",0.759383178,0.706915645,0.859965216,0.577889,0.371321097,0.893441386,0.329465614,0.596451606,-0.10443915,0.049076811,0.012381324,0.038153676,31,29,1.068965517,0.060066741,0.931034483,179.4758071,"KSM",-0.37413,-159.9772,10,"Mid","2010",0.919314605,"Low",22.5,-1.47791236195458,-0.165734847337655,0.819632432645325,"EAST",64.987926222,39.814194336,59.479491557,15.194195007,0,0.941941198,59.479491557,14.252253809,0,0,64.987926222,39.814194336,0,179.4758071
"60","1845952469",52,"JAR-00118","2505",0.759383178,0.706915645,0.859965216,0.577889,0.371321097,0.893441386,0.329465614,0.596451606,-0.10443915,0.049076811,0.012381324,0.038153676,31,29,1.068965517,0.060066741,0.931034483,179.4758071,"KSM",-0.37413,-159.9772,10,"Mid","2010",0.919314605,"Low",22.5,-1.47791236195458,-0.165734847337655,0.819632432645325,"EAST",64.987926222,39.814194336,59.479491557,15.194195007,0,0.941941198,59.479491557,14.252253809,0,0,64.987926222,39.814194336,0,179.4758071
"61","1845952470",69,"JAR-00124","2504",0.671040188,0.663444415,0.527593571,0.366771,0.205403927,0.941114871,0.340772045,0.568100285,-0.103585521,-0.018099791,0.040061079,0.122868152,33,27,1.222222222,0.154882155,0.851851852,101.4493813,"KSM",-0.37275,-159.9839,5,"Shallow","2010",0.796877102,"Low",30,-1.48765175449565,-0.959044670234155,1.42541597591836,"EAST",39.750694149,4.287029935,24.569110429,32.842546755,0,23.000545323,24.569110429,9.125556262,0,0,39.750694149,4.287029935,0.71644517,101.4493813
"62","1845952471",21,"JAR-00108","2502",0.554762235,0.933939795,1.228222585,0.50254,0.309664166,0.969380308,0.510130056,0.867898366,-0.415456706,-0.168673893,0.024923367,-0.098287788,32,29,1.103448276,0.087284483,0.931034483,291.4351082,"PMA",-0.363692,-159.9866,21,"Deep","2010",23.43750336,"Mid",12.5,0.313315605173077,1.57954676303465,0.0119210416146099,"NORTH",249.326532268,15.526714858,15.767646574,10.814214459,0,0.038896235,15.767646574,10.007985982,0,0,249.326532268,15.526714858,0.767332242,291.4351082
"63","1845952472",71,"JAR-00124","2504",0.671040188,0.663444415,0.527593571,0.366771,0.205403927,0.941114871,0.340772045,0.568100285,-0.103585521,-0.018099791,0.040061079,0.122868152,33,27,1.222222222,0.154882155,0.851851852,101.4493813,"KSM",-0.37275,-159.9839,5,"Shallow","2010",0.796877102,"Low",30,-1.48765175449565,-0.959044670234155,1.42541597591836,"EAST",39.750694149,4.287029935,24.569110429,32.842546755,0,23.000545323,24.569110429,9.125556262,0,0,39.750694149,4.287029935,0.71644517,101.4493813
"64","1845952473",55,"JAR-00118","2505",0.714069386,0.697528328,1.016020707,0.505134,0.311723663,0.892345369,0.345104125,0.581209422,-0.10404872,0.017241149,0.036254861,0.093859801,29,27,1.074074074,0.06385696,0.925925926,307.3822162,"KCL",-0.37413,-159.9772,10,"Mid","2010",0.919314605,"Low",22.5,-1.47791236195458,-0.165734847337655,0.819632432645325,"EAST",131.250289044,51.011297545,77.510493852,47.610135785,0,1.570023409,77.510493852,43.901384678,0,0,131.250289044,51.011297545,2.138727698,307.3822162
"65","1845952474",53,"JAR-00118","2505",0.714069386,0.697528328,1.016020707,0.505134,0.311723663,0.892345369,0.345104125,0.581209422,-0.10404872,0.017241149,0.036254861,0.093859801,29,27,1.074074074,0.06385696,0.925925926,307.3822162,"KCL",-0.37413,-159.9772,10,"Mid","2010",0.919314605,"Low",22.5,-1.47791236195458,-0.165734847337655,0.819632432645325,"EAST",131.250289044,51.011297545,77.510493852,47.610135785,0,1.570023409,77.510493852,43.901384678,0,0,131.250289044,51.011297545,2.138727698,307.3822162
"66","1845952475",87,"JAR-00128","2500",0.713280983,0.780448544,1.396641255,0.522667,0.318542347,0.932700954,0.277080804,0.676460341,-0.252195387,0.056627186,0.007437403,0.021275895,33,31,1.064516129,0.056695992,0.935483871,246.8301675,"BJZ",-0.3781,-159.9828,6,"Shallow","2010",0.862677348,"Low",20,-1.48241761945214,-0.800382705654855,0.617704584887646,"EAST",172.203461743,4.40235255,54.219521619,16.004831568,0,1.677081947,54.219521619,13.886280401,0.44146922,0,172.203461743,4.40235255,0,246.8301675
"67","1845952476",37,"JAR-00114","2501",0.720668181,0.682853889,0.576103199,0.272181,0.316441491,0.84762746,0.328409102,0.587432733,-0.079882668,0.110199955,0.03092554,0.061420788,40,35,1.142857143,0.110714286,0.885714286,196.0563787,"PMA",-0.38211,-159.9788,10,"Mid","2010",18.66788367,"Mid",17.5,-0.0660877417943267,-0.165734847337655,0.415776737129967,"EAST",56.827832549,49.558106505,69.021344091,20.649095598,0,2.226677162,69.021344091,16.715352644,0.985665106,0,56.827832549,49.558106505,0.721400686,196.0563787
"68","1845952477",49,"JAR-00117","2503",0.565939805,0.810046636,1.243422311,0.520802,0.300250365,0.974351668,0.415504139,0.699011849,-0.23631193,0.031416587,0.152478297,0.149321052,41,36,1.138888889,0.108401084,0.888888889,731.496482,"KCL",-0.3703,-159.9787,8,"Shallow","2010",5.684967542,"Low",22.5,-1.0988245536386,-0.483058776496255,0.819632432645325,"EAST",548.515611552,114.230593303,40.046584497,28.703692657,0,2.903644587,40.046584497,24.801661959,0,0,548.515611552,114.230593303,0.998386111,731.496482
"69","1845952478",50,"JAR-00117","2503",0.565939805,0.810046636,1.243422311,0.520802,0.300250365,0.974351668,0.415504139,0.699011849,-0.23631193,0.031416587,0.152478297,0.149321052,41,36,1.138888889,0.108401084,0.888888889,731.496482,"KCL",-0.3703,-159.9787,8,"Shallow","2010",5.684967542,"Low",22.5,-1.0988245536386,-0.483058776496255,0.819632432645325,"EAST",548.515611552,114.230593303,40.046584497,28.703692657,0,2.903644587,40.046584497,24.801661959,0,0,548.515611552,114.230593303,0.998386111,731.496482
"70","1845952479",18,"JAR-00107","2506",0.642728542,0.636281503,0.461739457,0.314547,0.320060275,0.841614367,0.32184687,0.511173332,-0.040934799,0.005167627,-0.02297169,0.050310313,41,37,1.108108108,0.089650626,0.918918919,238.2932386,"KCL",-0.36227,-159.99339,23,"Deep","2010",21.08630778,"Mid",17.5,0.126287806227756,1.89687069219325,0.415776737129967,"NORTH",85.054962827,66.323226426,62.608724192,24.306325191,0,0,62.608724192,16.058652685,0,0,85.054962827,66.323226426,8.247672506,238.2932386
"71","1845952480",39,"JAR-00114","2501",0.720668181,0.682853889,0.576103199,0.272181,0.316441491,0.84762746,0.328409102,0.587432733,-0.079882668,0.110199955,0.03092554,0.061420788,40,35,1.142857143,0.110714286,0.885714286,196.0563787,"PMA",-0.38211,-159.9788,10,"Mid","2010",18.66788367,"Mid",17.5,-0.0660877417943267,-0.165734847337655,0.415776737129967,"EAST",56.827832549,49.558106505,69.021344091,20.649095598,0,2.226677162,69.021344091,16.715352644,0.985665106,0,56.827832549,49.558106505,0.721400686,196.0563787
"72","1845952481",85,"JAR-00128","2500",0.713280983,0.780448544,1.396641255,0.522667,0.318542347,0.932700954,0.277080804,0.676460341,-0.252195387,0.056627186,0.007437403,0.021275895,33,31,1.064516129,0.056695992,0.935483871,246.8301675,"BJZ",-0.3781,-159.9828,6,"Shallow","2010",0.862677348,"Low",20,-1.48241761945214,-0.800382705654855,0.617704584887646,"EAST",172.203461743,4.40235255,54.219521619,16.004831568,0,1.677081947,54.219521619,13.886280401,0.44146922,0,172.203461743,4.40235255,0,246.8301675
"73","1845952482",86,"JAR-00128","2500",0.579599536,0.77932028,0.767610254,0.557277,0.249291871,0.961487338,0.272600901,0.719984167,-0.334745861,0.086180389,-0.005425521,0.008123554,34,31,1.096774194,0.079696395,0.903225806,328.5471949,"PMA",-0.3781,-159.9828,6,"Shallow","2010",0.862677348,"Low",20,-1.48241761945214,-0.800382705654855,0.617704584887646,"EAST",242.859388061,2.468769318,62.003041094,21.215996447,0,0.70888643,62.003041094,18.567048423,0.734470688,0,242.859388061,2.468769318,1.205590906,328.5471949
"74","1845952483",70,"JAR-00124","2504",0.637378308,0.59997552,0.508602319,0.444723,0.211675062,0.86078763,0.347118667,0.517105164,-0.051941259,0.012127613,-0.026536476,0.086872876,40,35,1.142857143,0.114285714,0.914285714,187.4711784,"KCL",-0.37275,-159.9839,5,"Shallow","2010",0.796877102,"Low",30,-1.48765175449565,-0.959044670234155,1.42541597591836,"EAST",57.9161287,11.072962377,95.001430609,23.480656756,0,0.411416303,95.001430609,17.642084908,2.823481572,0,57.9161287,11.072962377,2.603673973,187.4711784
"75","1845952484",72,"JAR-00124","2504",0.637378308,0.59997552,0.508602319,0.444723,0.211675062,0.86078763,0.347118667,0.517105164,-0.051941259,0.012127613,-0.026536476,0.086872876,40,35,1.142857143,0.114285714,0.914285714,187.4711784,"KCL",-0.37275,-159.9839,5,"Shallow","2010",0.796877102,"Low",30,-1.48765175449565,-0.959044670234155,1.42541597591836,"EAST",57.9161287,11.072962377,95.001430609,23.480656756,0,0.411416303,95.001430609,17.642084908,2.823481572,0,57.9161287,11.072962377,2.603673973,187.4711784
"76","1845952485",89,"JAR-00129","2499",0.819463021,0.745515214,0.99619273,0.454223,0.297573774,0.893081419,0.420849122,0.65863603,-0.177317981,-0.06067241,0.006285349,0.01240362,40,34,1.176470588,0.127941176,0.852941176,250.4904013,"BJZ",-0.38149,-159.9884,5,"Shallow","2010",29.08358609,"High",20,0.762437930273353,-0.959044670234155,0.617704584887646,"SOUTH",134.75437404,9.689739996,85.670812828,20.375474457,0,1.942983607,85.670812828,18.43249085,0,0,134.75437404,9.689739996,0,250.4904013
"77","1845952486",88,"JAR-00128","2500",0.579599536,0.77932028,0.767610254,0.557277,0.249291871,0.961487338,0.272600901,0.719984167,-0.334745861,0.086180389,-0.005425521,0.008123554,34,31,1.096774194,0.079696395,0.903225806,328.5471949,"PMA",-0.3781,-159.9828,6,"Shallow","2010",0.862677348,"Low",20,-1.48241761945214,-0.800382705654855,0.617704584887646,"EAST",242.859388061,2.468769318,62.003041094,21.215996447,0,0.70888643,62.003041094,18.567048423,0.734470688,0,242.859388061,2.468769318,1.205590906,328.5471949
"78","1845952487",90,"JAR-00129","2499",0.691161547,0.635214708,0.92928335,0.640952,0.209548903,0.892721563,0.350528203,0.557348766,-0.044575065,0.049455478,0.040893269,0.107634346,34,29,1.172413793,0.126774848,0.862068966,142.9912532,"PMA",-0.38149,-159.9884,5,"Shallow","2010",29.08358609,"High",20,0.762437930273353,-0.959044670234155,0.617704584887646,"SOUTH",52.069638505,15.552312492,58.120972936,17.248329255,0,1.929778194,58.120972936,14.908785543,0,0,52.069638505,15.552312492,0.409765518,142.9912532
"79","1845952488",91,"JAR-00129","2499",0.819463021,0.745515214,0.99619273,0.454223,0.297573774,0.893081419,0.420849122,0.65863603,-0.177317981,-0.06067241,0.006285349,0.01240362,40,34,1.176470588,0.127941176,0.852941176,250.4904013,"BJZ",-0.38149,-159.9884,5,"Shallow","2010",29.08358609,"High",20,0.762437930273353,-0.959044670234155,0.617704584887646,"SOUTH",134.75437404,9.689739996,85.670812828,20.375474457,0,1.942983607,85.670812828,18.43249085,0,0,134.75437404,9.689739996,0,250.4904013
"80","1845952489",92,"JAR-00129","2499",0.691161547,0.635214708,0.92928335,0.640952,0.209548903,0.892721563,0.350528203,0.557348766,-0.044575065,0.049455478,0.040893269,0.107634346,34,29,1.172413793,0.126774848,0.862068966,142.9912532,"PMA",-0.38149,-159.9884,5,"Shallow","2010",29.08358609,"High",20,0.762437930273353,-0.959044670234155,0.617704584887646,"SOUTH",52.069638505,15.552312492,58.120972936,17.248329255,0,1.929778194,58.120972936,14.908785543,0,0,52.069638505,15.552312492,0.409765518,142.9912532
"81","1845952490",73,"JAR-00125","2509",0.497014379,0.531887249,0.88420581,0.353517,0.101650235,0.765042521,0.300663415,0.469880937,0.066195576,0.115680015,-0.093459369,0.029840667,30,22,1.363636364,0.218181818,0.818181818,20.22555063,"KSM",-0.36258,-159.9984,5.5,"Shallow","2010",16.13947668,"Mid",6.75,-0.267211969059872,-0.879713687944505,-0.452513008228051,"NORTH",0.423473488,4.12824155,13.445161825,2.228673766,0,0.015607661,13.445161825,2.213066105,0,0,0.423473488,4.12824155,0,20.22555063
"82","1845952491",179,"JAR-00422","2508",0.31510996,0.951086467,0.684225127,0.327384,0.355052037,0.990624697,0.566635351,0.954593945,-0.533133626,-0.165904445,0.038027262,-0.11098341,35,32,1.09375,0.077678571,0.90625,1882.261206,"PMA",-0.37506,-159.9723,19,"Mid","2010",13.05395126,"Mid",26.25,-0.512652643073234,1.26222283387605,1.12252420428184,"EAST",1819.77507966,27.039928905,11.761849296,23.684348052,0,0.190160582,11.761849296,22.225429646,0,0,1819.77507966,27.039928905,1.268757824,1882.261206
"83","1845952492",180,"JAR-00422","2508",0.511512607,0.906309207,0.576012349,0.360873,0.525512135,0.98424472,0.525312023,0.903457211,-0.495114984,-0.0602754,0.066198879,-0.044365176,51,46,1.108695652,0.087382779,0.891304348,2351.16288,"KCL",-0.37506,-159.9723,19,"Mid","2010",13.05395126,"Mid",26.25,-0.512652643073234,1.26222283387605,1.12252420428184,"EAST",2142.5099948,114.362599534,48.255836603,46.034448781,0,1.407791816,48.255836603,35.334366827,0,0,2142.5099948,114.362599534,9.292290138,2351.16288
"84","1845952493",65,"JAR-00122","2510",0.597984499,0.708026497,1.109770605,0.552328,0.102052986,0.923061796,0.408394199,0.619766446,-0.134798134,0.0090935,0.138462239,0.175383949,24,21,1.142857143,0.113095238,0.904761905,34.487892,"KSM",-0.36392,-159.98967,5,"Shallow","2010",22.38909515,"Mid",18.75,0.229919106140655,-0.959044670234155,0.516740661008807,"NORTH",22.097667216,0.578752449,9.532813031,2.2786593,0,0.193279993,9.532813031,2.085379307,0,0,22.097667216,0.578752449,0,34.487892
"85","1845952494",41,"JAR-00115","2511",0.413439,0.475477144,0.588327212,0.491502,0.163680771,0.752732596,0.269946067,0.415167143,0.115952432,0.028195896,-0.063132076,0.042080764,30,27,1.111111111,0.092592593,0.925925926,32.9657742,"KSM",-0.36171,-159.9972,12.5,"Mid","2010",19.25251196,"Mid",15,-0.0195830004576373,0.230920064110596,0.213848889372289,"NORTH",1.148239672,2.979653837,22.375410685,6.462470002,0,0,22.375410685,5.79624294,0,0,1.148239672,2.979653837,0.666227062,32.9657742
"86","1845952495",74,"JAR-00125","2509",0.672641069,0.61428489,0.897634639,0.568424,0.176296623,0.829242784,0.374172845,0.528063476,-0.039057099,-0.008295612,0.042011249,0.093931964,32,27,1.185185185,0.133101852,0.851851852,33.40347321,"PMA",-0.36258,-159.9984,5.5,"Shallow","2010",16.13947668,"Mid",6.75,-0.267211969059872,-0.879713687944505,-0.452513008228051,"NORTH",13.443891589,1.461820131,10.904610125,7.593151362,0,0.287753285,10.904610125,7.305398077,0,0,13.443891589,1.461820131,0,33.40347321
"87","1845952496",75,"JAR-00125","2509",0.588095931,0.70539214,0.704995316,0.530242,0.155738031,0.937134128,0.438697342,0.631976154,-0.178893239,0.013781524,0.11588121,0.173632098,31,28,1.107142857,0.089861751,0.928571429,196.9834717,"KCL",-0.36258,-159.9984,5.5,"Shallow","2010",16.13947668,"Mid",6.75,-0.267211969059872,-0.879713687944505,-0.452513008228051,"NORTH",119.614654984,21.806956866,36.570374458,18.991485435,0,0.086431267,36.570374458,18.905054168,0,0,119.614654984,21.806956866,0,196.9834717
"88","1845952497",177,"JAR-00422","2508",0.538281966,0.880848306,0.68639335,0.501786,0.364757936,0.970031073,0.515752528,0.877144664,-0.452355605,-0.121846833,0.056933887,-0.068874056,32,29,1.103448276,0.084051724,0.896551724,659.4292037,"KSM",-0.37506,-159.9723,19,"Mid","2010",13.05395126,"Mid",26.25,-0.512652643073234,1.26222283387605,1.12252420428184,"EAST",544.964976408,51.781951562,11.23821445,51.444061301,0,0.058386489,11.23821445,49.225337021,0,0,544.964976408,51.781951562,2.160337791,659.4292037
"89","1845952498",66,"JAR-00122","2510",0.579833077,0.59170715,0.97894975,0.486269,0.159580909,0.806793598,0.322150542,0.500957396,0.006153234,0.089702933,-0.079990299,0.061063418,29,25,1.16,0.115862069,0.84,63.27089397,"KCL",-0.36392,-159.98967,5,"Shallow","2010",22.38909515,"Mid",18.75,0.229919106140655,-0.959044670234155,0.516740661008807,"NORTH",7.719129065,10.731641758,36.774002652,8.046120493,0,0.492090822,36.774002652,7.554029671,0,0,7.719129065,10.731641758,0,63.27089397
